eval_subj	num_regions	train_dataset	train_ses	train_type	cerebellum	cortex	method	logalpha	R_train	rmse_train	R_cv	rmse_cv	eval_dataset	eval_ses	parcellation	crossed	add_rest	splitby	type	cv_fold	model	R_eval	R2_eval	noise_Y_R	noise_Y_R2	noise_X_R	noise_X_R2	noiseceiling_Y	noiseceiling_XY	R_eval_adj	nanY	nanXY	nanXR	isbest	extension
sub-37	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1783897803810392	0.0244556638563292	0.5816561908503799	0.16331238170076	0.7643491699185394	0.5286983398370786	0.7626638780290961	0.6667746445797617	0.2675413377385853	False	False	False	True	
sub-38	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.4104413728832504	0.1362300059095075	0.6415618723857974	0.2831237447715946	0.8776422573843651	0.7552845147687298	0.8009755753990239	0.7503744464814958	0.5469820764923554	False	False	False	True	
sub-39	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3446981035856467	0.1017661986154607	0.5595672127368683	0.1191344254737361	0.804436655032268	0.608873310064536	0.7480422533098436	0.6709220348742289	0.5137677489609711	False	False	False	True	
sub-41	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2357452724365564	0.0548332890733718	0.5889203582336844	0.1778407164673688	0.8419042571561194	0.683808514312239	0.7674114660556515	0.7041410062784624	0.33479838602572115	False	False	False	True	
sub-43	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2520450845040042	0.0629383808605416	0.4855917665022187	-0.0288164669955626	0.730640692533055	0.4612813850661102	0.6968441479285155	0.5956451162945354	0.4231463964179849	False	False	False	True	
sub-44	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3677355781912151	0.1165487413588977	0.5808143513775591	0.1616287027551183	0.7976668994158146	0.595333798831629	0.762111770921798	0.6806587858828718	0.5402642055288115	False	False	False	True	
sub-45	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3753860725818683	0.1064493571924136	0.6292897870463398	0.2585795740926796	0.8752443413623415	0.7504886827246827	0.7932778750515734	0.742147104817786	0.5058108697655489	False	False	False	True	
sub-46	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3520430680098964	0.104770766195561	0.6636120942434839	0.3272241884869679	0.865274183212589	0.7305483664251777	0.8146238974173812	0.7577640878377162	0.46458135673129236	False	False	False	True	
sub-47	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2664207211465426	0.0707303368928286	0.5805345273575958	0.1610690547151912	0.8394383525318041	0.6788767050636075	0.7619281641713973	0.6980852005542659	0.3816449925238492	False	False	False	True	
sub-48	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3940863161497774	0.1066822547019827	0.6856064623124838	0.3712129246249676	0.8261919983248885	0.652383996649777	0.828013564087258	0.752623792583259	0.5236166063753315	False	False	False	True	
sub-50	1876	Nishimoto	all	CondHalf	SUIT3	fs32k	L2regression	10.0	0.5616409236512451	0.1396410054952732			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2614024400772621	0.0626764801647835	0.6790299896683683	0.3580599793367365	0.7769491197373142	0.5538982394746289	0.8240327600698701	0.726341347265923	0.3598892463732472	False	False	False	True	
sub-01	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.342487611928994	0.0748550037358111	0.606465513300268	0.2129310266005359	0.7593247400302037	0.5186494800604072	0.7787589571236199	0.6786046479534384	0.5046938787729809	False	False	False	True	
sub-02	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3977972537023959	0.1414368527883184	0.671856130884238	0.3437122617684764	0.8494008057694756	0.6988016115389515	0.8196683054042275	0.7554304328885844	0.5265835692921648	False	False	False	True	
sub-05	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3103707575919164	0.0795791928627372	0.6312939750725799	0.2625879501451599	0.823986975847735	0.6479739516954698	0.7945401028724604	0.7212336746096583	0.430333147935575	False	False	False	True	
sub-06	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2991515705575016	0.0330196565677806	0.5680387236790314	0.1360774473580627	0.8352830463907269	0.6705660927814541	0.7536834373123981	0.6888200894156048	0.43429565303663237	False	False	False	True	
sub-07	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2748710686017482	0.0417945442943522	0.5205177462822366	0.0410354925644732	0.8074309133008697	0.6148618266017394	0.7214691582335565	0.6482916930440931	0.42399289016194913	False	False	False	True	
sub-08	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2324035979197676	0.0037832168825345	0.4577355638071277	-0.0845288723857446	0.7224499802268232	0.4448999604536464	0.6765615742910084	0.5750574310636922	0.40413980476678174	False	False	False	True	
sub-09	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3618554175143058	0.1152307442525494	0.6412025766965854	0.2824051533931708	0.8838263897515355	0.7676527795030712	0.8007512576927903	0.7528026025865779	0.48067769196200366	False	False	False	True	
sub-10	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2759748061423021	0.0277477361870313	0.5835007193646042	0.1670014387292085	0.789638664776635	0.57927732955327	0.7638721878459801	0.6787891638316512	0.4065692572115773	False	False	False	True	
sub-11	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2777651556758647	0.041697697606736	0.5706811909917324	0.1413623819834649	0.8025884781046764	0.6051769562093529	0.755434438579373	0.6767733361776442	0.4104256784770181	False	False	False	True	
sub-12	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2673722424896727	-0.0039094170280744	0.5608309866069623	0.1216619732139246	0.8167396597879486	0.6334793195758974	0.7488864978132282	0.6767960617497046	0.39505584857932186	False	False	False	True	
sub-15	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.0921585531321802	-0.0478888646520998	0.2624122829501039	-0.4751754340997924	0.4227437375726494	-0.154512524854701	0.5122619280701074	0.3330662836122842	0.27669733523510937	False	False	False	True	
sub-16	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2449734596852506	-0.0323479435506908	0.578718355758517	0.1574367115170336	0.758400514725076	0.5168010294501519	0.7607354045648967	0.6624955085795745	0.3697737667844522	False	False	False	True	
sub-17	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1707940304223719	-0.051230586586308	0.4346662133996669	-0.1306675732006659	0.6272250205080472	0.2544500410160943	0.6592922063847463	0.5221432031672549	0.3271018934774154	False	False	False	True	
sub-19	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2818499865644469	0.0248676647547722	0.5414685310007705	0.0829370620015412	0.8285471288893247	0.6570942577786496	0.735845453203844	0.6698001170085063	0.42079715934249	False	False	False	True	
sub-20	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3615016556611113	0.099134551775618	0.603374579552343	0.2067491591046857	0.8846758100203239	0.7693516200406478	0.776771896731816	0.7306099471750583	0.4947943250141562	False	False	False	True	
sub-21	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3448886750269098	0.0818419001799176	0.6162538940656606	0.2325077881313213	0.8604712588450434	0.7209425176900868	0.7850184036477492	0.7281955534022705	0.47362095719415365	False	False	False	True	
sub-24	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2646177380574532	0.0435337078199599	0.3409881341647088	-0.3180237316705825	0.7868824515875007	0.5737649031750016	0.5839418927981694	0.5179938020611575	0.510851166567068	False	False	False	True	
sub-25	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2078245016359422	-0.0136384742656181	0.3592027464121685	-0.2815945071756631	0.6515766801140257	0.3031533602280517	0.5993352537705158	0.4837852137003373	0.4295801023895521	False	False	False	True	
sub-26	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1940143272065629	-0.02586912987462	0.4407618854815489	-0.1184762290369021	0.6271259110778469	0.2542518221556936	0.6638990024706687	0.5257501298154913	0.36902383129158906	False	False	False	True	
sub-27	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2903014204492133	0.0351040083438373	0.6013619069481871	0.2027238138963744	0.8059681384357787	0.6119362768715575	0.7754752781025241	0.6961885783817632	0.41698676115025707	False	False	False	True	
sub-29	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2895724466512491	0.0352005732231895	0.6187555412335134	0.2375110824670269	0.8347566974632048	0.6695133949264094	0.7866101583589633	0.7186865325975891	0.4029189827790861	False	False	False	True	
sub-30	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3727959603733419	0.1358821885383956	0.7406712550300529	0.481342510060106	0.9082080775292338	0.8164161550584677	0.8606225973271053	0.8201729187262946	0.4545333695634373	False	False	False	True	
sub-31	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3166168140646559	0.0697065111302772	0.6330163215777768	0.2660326431555536	0.8168715168456376	0.6337430336912754	0.7956232284051143	0.7190917902432793	0.4403009718099268	False	False	False	True	
sub-34	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3072679912488363	0.0509230832111966	0.6349086914773148	0.26981738295463	0.915686199319904	0.831372398639808	0.7968115784031472	0.7624809024585704	0.4029845078848146	False	False	False	True	
sub-35	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2450369315382433	0.0429188583389704	0.6713517609879863	0.3427035219759723	0.8325065287499378	0.6650130574998757	0.8193605805675461	0.7475993071895307	0.32776505968072245	False	False	False	True	
sub-36	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3204673537656554	0.0882772199514869	0.600793509411815	0.2015870188236298	0.8306305036645092	0.6612610073290184	0.7751087081253926	0.7064258031252143	0.4536461612074671	False	False	False	True	
sub-37	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1873886122889907	-0.0538182522819665	0.5816561908503799	0.16331238170076	0.7635932905818219	0.5271865811636438	0.7626638780290961	0.6664448700070621	0.2811764644343425	False	False	False	True	
sub-38	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.414324421819177	0.1679262484166481	0.6415618723857974	0.2831237447715946	0.8668090342466004	0.733618068493201	0.8009755753990239	0.7457289232772011	0.5555965564516062	False	False	False	True	
sub-39	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.328330061536112	0.09246045661436	0.5595672127368683	0.1191344254737361	0.7718495015709422	0.5436990031418846	0.7480422533098436	0.6571922658144975	0.49959513922336407	False	False	False	True	
sub-41	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2528497040731996	-0.0441781406515398	0.5889203582336844	0.1778407164673688	0.7774917039517173	0.5549834079034345	0.7674114660556515	0.6766688206316018	0.37366832394788047	False	False	False	True	
sub-43	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1898401172442751	-0.0530789690801596	0.4855917665022187	-0.0288164669955626	0.6685992236423977	0.3371984472847953	0.6968441479285155	0.5697949438969461	0.33317269533126964	False	False	False	True	
sub-44	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3094415552123016	0.0650027867302101	0.5808143513775591	0.1616287027551183	0.8276130214754243	0.6552260429508484	0.762111770921798	0.6933177628330826	0.44631995861153234	False	False	False	True	
sub-45	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3582601240848175	0.1222855028051441	0.6292897870463398	0.2585795740926796	0.847694260076954	0.6953885201539082	0.7932778750515734	0.7303734253135384	0.49051637377280227	False	False	False	True	
sub-46	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3525078370598256	0.1190038616235221	0.6636120942434839	0.3272241884869679	0.8168602573707736	0.6337205147415472	0.8146238974173812	0.7362597001724938	0.478781925694478	False	False	False	True	
sub-47	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3040824203288555	-0.0321881230805776	0.5805345273575958	0.1610690547151912	0.8535172534589477	0.7070345069178952	0.7619281641713973	0.703914934724604	0.43198745377923137	False	False	False	True	
sub-48	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.354370419563314	0.1212612050986238	0.6856064623124838	0.3712129246249676	0.7927331461832462	0.5854662923664924	0.828013564087258	0.7372265377158778	0.48068049837333177	False	False	False	True	
sub-50	1876	IBC	all	CondHalf	SUIT3	fs32k	L2regression	6.0	0.964936651482746	0.0563013867360917			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2691901014630519	0.0448318402886396	0.6790299896683683	0.3580599793367365	0.7843230899688893	0.5686461799377787	0.8240327600698701	0.7297800351326676	0.36886471060299075	False	False	False	True	
sub-01	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3685444207130955	0.1358244305804377	0.606465513300268	0.2129310266005359	0.7333970368567572	0.4667940737135143	0.7787589571236199	0.6669182936538994	0.5526080544198619	False	False	False	True	
sub-02	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.460398590551215	0.2119651726110449	0.671856130884238	0.3437122617684764	0.9022300752089828	0.8044601504179656	0.8196683054042275	0.7785684346910696	0.5913399131495716	False	False	False	True	
sub-05	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3233188995691742	0.1039666139999001	0.6312939750725799	0.2625879501451599	0.8311379254025026	0.6622758508050052	0.7945401028724604	0.7243565177182596	0.446353268950539	False	False	False	True	
sub-06	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3321471702632471	0.1068739735845469	0.5680387236790314	0.1360774473580627	0.7376670763375809	0.4753341526751616	0.7536834373123981	0.6473202179314671	0.5131110709389461	False	False	False	True	
sub-07	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2711602921356723	0.0732486781377992	0.5205177462822366	0.0410354925644732	0.6734972598406851	0.3469945196813703	0.7214691582335565	0.5920872197738567	0.4579735604481379	False	False	False	True	
sub-08	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2155725213054103	0.0426026168896289	0.4577355638071277	-0.0845288723857446	0.6265551424695102	0.2531102849390204	0.6765615742910084	0.5355339124598333	0.40253757285927044	False	False	False	True	
sub-09	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3545022552219048	0.1248785392866282	0.6412025766965854	0.2824051533931708	0.9313356683869742	0.8626713367739484	0.8007512576927903	0.7727708782939252	0.45874173727218154	False	False	False	True	
sub-10	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2730667120662514	0.0684314517829873	0.5835007193646042	0.1670014387292085	0.8258752304169056	0.6517504608338109	0.7638721878459801	0.6941893049116161	0.39336058641960514	False	False	False	True	
sub-11	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3014684668012799	0.0892370649382576	0.5706811909917324	0.1413623819834649	0.8393148953841015	0.6786297907682028	0.755434438579373	0.6920846943220897	0.43559476069121	False	False	False	True	
sub-12	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2965927347789028	0.0857751717651258	0.5608309866069623	0.1216619732139246	0.8823008330459823	0.7646016660919648	0.7488864978132282	0.7034356023697712	0.4216345231599388	False	False	False	True	
sub-15	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.038627225821164	-0.0327369088036921	0.2624122829501039	-0.4751754340997924	0.1471909863082958	-0.7056180273834085	0.5122619280701074	0.19653173470673224	0.19654447094157163	False	False	False	True	
sub-16	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2409556318508921	0.0314935665186146	0.578718355758517	0.1574367115170336	0.807333917754639	0.6146678355092782	0.7607354045648967	0.683534166981466	0.35251439282833336	False	False	False	True	
sub-17	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.16927858021757	0.0085688197573978	0.4346662133996669	-0.1306675732006659	0.4809215194931561	-0.038156961013688	0.6592922063847463	0.4572092910478791	0.3702430889573569	False	False	False	True	
sub-19	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2057554320691238	0.0390699882591625	0.5414685310007705	0.0829370620015412	0.7684096384822026	0.5368192769644049	0.735845453203844	0.6450346022933896	0.3189835573743955	False	False	False	True	
sub-20	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3584633249270699	0.1273506845347063	0.603374579552343	0.2067491591046857	0.8763546574483295	0.7527093148966588	0.776771896731816	0.727165815324554	0.4929595387636283	False	False	False	True	
sub-21	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2878584946975656	0.0670987990057151	0.6162538940656606	0.2325077881313213	0.8856905744897695	0.7713811489795389	0.7850184036477492	0.7387897302119003	0.3896352140885902	False	False	False	True	
sub-24	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1805054064650195	0.0207764485327552	0.3409881341647088	-0.3180237316705825	0.6896875604646069	0.3793751209292137	0.5839418927981694	0.4849487337847539	0.3722154402925762	False	False	False	True	
sub-25	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1441886380697987	-0.0324549180478352	0.3592027464121685	-0.2815945071756631	0.4840363146804807	-0.0319273706390386	0.5993352537705158	0.4169738284310579	0.34579781328803166	False	False	False	True	
sub-26	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1485142093261704	-0.0118760625163927	0.4407618854815489	-0.1184762290369021	0.5407602998518592	0.0815205997037182	0.6638990024706687	0.48820746548600963	0.30420306903403205	False	False	False	True	
sub-27	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2606552626243283	0.0505721423354398	0.6013619069481871	0.2027238138963744	0.8085888557243148	0.6171777114486294	0.7754752781025241	0.6973195366655279	0.3737960130455267	False	False	False	True	
sub-29	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3558056982559101	0.1265963826395099	0.6187555412335134	0.2375110824670269	0.840856635497976	0.6817132709959521	0.7866101583589633	0.7213076338132997	0.4932787088012511	False	False	False	True	
sub-30	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3623812506385014	0.1187918432487542	0.7406712550300529	0.481342510060106	0.8431250418562832	0.6862500837125665	0.8606225973271053	0.7902395098316454	0.4585714155392003	False	False	False	True	
sub-31	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3290596857582873	0.1077957370980335	0.6330163215777768	0.2660326431555536	0.7405203641734832	0.4810407283469663	0.7956232284051143	0.6846615784331219	0.4806165500207487	False	False	False	True	
sub-34	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2611914766475269	0.0523538332346713	0.6349086914773148	0.26981738295463	0.9412468088214742	0.8824936176429486	0.7968115784031472	0.7730496618885753	0.3378715359753616	False	False	False	True	
sub-35	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2779972543115359	0.0769207088142797	0.6713517609879863	0.3427035219759723	0.8530525132850999	0.7061050265701998	0.8193605805675461	0.7567683311352156	0.36734789614480406	False	False	False	True	
sub-36	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3116383025945192	0.09703797846657	0.600793509411815	0.2015870188236298	0.6833794989592766	0.3667589979185537	0.7751087081253926	0.6407573389668132	0.4863593183294931	False	False	False	True	
sub-37	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.1935618623929334	0.0169790293138641	0.5816561908503799	0.16331238170076	0.7650161161287569	0.5300322322575137	0.7626638780290961	0.6670654840767918	0.2901692067920738	False	False	False	True	
sub-38	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3926846791815342	0.1541782995492785	0.6415618723857974	0.2831237447715946	0.9181856902898726	0.836371380579745	0.8009755753990239	0.76751086680269	0.5116340317335009	False	False	False	True	
sub-39	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.3156309905665899	0.0993176783328401	0.5595672127368683	0.1191344254737361	0.6988251294654333	0.3976502589308666	0.7480422533098436	0.6253316159330613	0.50474177624241	False	False	False	True	
sub-41	1876	WMFS	all	CondHalf	SUIT3	fs32k	L2regression	8.0	0.8435126088196696	0.0500466825757238			Demand	all	Icosahedron1002	half	True		CondHalf		avg	0.2297858373638453	0.0137266492157731	0.5889203582336844	0.1778407164673688	0.8298296328651673	0.6596592657303346	0.7674114660556515	0.6990733614291715	0.328700605747694	False	False	False	True	
